match_id,season,start_date,venue,city,toss_winner,toss_decision,Player_Team,Opponent,bowling_innings,Player,balls_bowled,wickets,runs_given,overs_bowled,economy,bowling_average,result,winner,win_by_runs,win_by_wickets,player_of_match,Bowling Points,Bowling Style,Batsmen_faced
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Rising Pune Supergiants,Mumbai Indians,1,I Sharma,24,2,26,4.0,6.5,13.0,normal,Rising Pune Supergiants,0,9,AM Rahane,50,Right-arm medium-fast,"AT Rayudu,HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,LMP Simmons,MJ McClenaghan,R Vinay Kumar,RG Sharma,S Gopal"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Rising Pune Supergiants,Mumbai Indians,1,M Ashwin,24,1,16,4.0,4.0,16.0,normal,Rising Pune Supergiants,0,9,AM Rahane,29,Right-arm leg-spin,"AT Rayudu,HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,LMP Simmons,MJ McClenaghan,R Vinay Kumar,RG Sharma,S Gopal"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Rising Pune Supergiants,Mumbai Indians,1,MR Marsh,24,2,20,4.0,5.0,10.0,normal,Rising Pune Supergiants,0,9,AM Rahane,52,Right-arm medium-fast,"AT Rayudu,HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,LMP Simmons,MJ McClenaghan,R Vinay Kumar,RG Sharma,S Gopal"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Rising Pune Supergiants,Mumbai Indians,1,R Ashwin,6,1,7,1.0,7.0,7.0,normal,Rising Pune Supergiants,0,9,AM Rahane,25,Right-arm off-spin,"AT Rayudu,HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,LMP Simmons,MJ McClenaghan,R Vinay Kumar,RG Sharma,S Gopal"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Rising Pune Supergiants,Mumbai Indians,1,R Bhatia,24,1,10,4.0,2.5,10.0,normal,Rising Pune Supergiants,0,9,AM Rahane,25,Right-arm medium-fast,"AT Rayudu,HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,LMP Simmons,MJ McClenaghan,R Vinay Kumar,RG Sharma,S Gopal"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Rising Pune Supergiants,Mumbai Indians,1,RP Singh,18,1,29,3.0,9.666666667,29.0,normal,Rising Pune Supergiants,0,9,AM Rahane,25,Left-arm medium-fast,"AT Rayudu,HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,LMP Simmons,MJ McClenaghan,R Vinay Kumar,RG Sharma,S Gopal"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,Rising Pune Supergiants,2,HH Pandya,4,0,12,0.4,18.0,12.0,normal,Rising Pune Supergiants,0,9,AM Rahane,0,Right-arm medium-fast,"AM Rahane,F du Plessis,KP Pietersen"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,Rising Pune Supergiants,2,Harbhajan Singh,18,1,24,3.0,8.0,24.0,normal,Rising Pune Supergiants,0,9,AM Rahane,25,Right-arm off-spin,"AM Rahane,F du Plessis,KP Pietersen"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,Rising Pune Supergiants,2,JJ Bumrah,18,0,28,3.0,9.333333333,28.0,normal,Rising Pune Supergiants,0,9,AM Rahane,0,Right-arm fast,"AM Rahane,F du Plessis,KP Pietersen"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,Rising Pune Supergiants,2,MJ McClenaghan,18,0,27,3.0,9.0,27.0,normal,Rising Pune Supergiants,0,9,AM Rahane,0,Left-arm fast,"AM Rahane,F du Plessis,KP Pietersen"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,Rising Pune Supergiants,2,R Vinay Kumar,12,0,11,2.0,5.5,11.0,normal,Rising Pune Supergiants,0,9,AM Rahane,2,Right-arm medium-fast,"AM Rahane,F du Plessis,KP Pietersen"
980901,2016,09/04/2016,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,Rising Pune Supergiants,2,S Gopal,18,0,18,3.0,6.0,18.0,normal,Rising Pune Supergiants,0,9,AM Rahane,2,Right-arm leg-spin,"AM Rahane,F du Plessis,KP Pietersen"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,Delhi Capitals,1,AD Russell,18,3,22,3.0,7.333333333,7.333333333,normal,Kolkata Knight Riders,0,9,AD Russell,75,Right-arm fast,"A Mishra,CH Morris,CR Brathwaite,KK Nair,MA Agarwal,NM Coulter-Nile,P Negi,Q de Kock,SS Iyer,SV Samson,Z Khan"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,Delhi Capitals,1,C Munro,6,0,7,1.0,7.0,7.0,normal,Kolkata Knight Riders,0,9,AD Russell,0,Right-arm medium-fast,"A Mishra,CH Morris,CR Brathwaite,KK Nair,MA Agarwal,NM Coulter-Nile,P Negi,Q de Kock,SS Iyer,SV Samson,Z Khan"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,Delhi Capitals,1,GB Hogg,24,3,14,4.0,3.5,4.666666667,normal,Kolkata Knight Riders,0,9,AD Russell,75,Left-arm leg-spin,"A Mishra,CH Morris,CR Brathwaite,KK Nair,MA Agarwal,NM Coulter-Nile,P Negi,Q de Kock,SS Iyer,SV Samson,Z Khan"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,Delhi Capitals,1,JW Hastings,16,2,6,2.4,2.25,3.0,normal,Kolkata Knight Riders,0,9,AD Russell,50,Right-arm medium-fast,"A Mishra,CH Morris,CR Brathwaite,KK Nair,MA Agarwal,NM Coulter-Nile,P Negi,Q de Kock,SS Iyer,SV Samson,Z Khan"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,Delhi Capitals,1,PP Chawla,24,2,16,4.0,4.0,8.0,normal,Kolkata Knight Riders,0,9,AD Russell,54,Right-arm leg-spin,"A Mishra,CH Morris,CR Brathwaite,KK Nair,MA Agarwal,NM Coulter-Nile,P Negi,Q de Kock,SS Iyer,SV Samson,Z Khan"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,Delhi Capitals,1,UT Yadav,18,0,21,3.0,7.0,21.0,normal,Kolkata Knight Riders,0,9,AD Russell,0,Right-arm medium-fast,"A Mishra,CH Morris,CR Brathwaite,KK Nair,MA Agarwal,NM Coulter-Nile,P Negi,Q de Kock,SS Iyer,SV Samson,Z Khan"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,2,A Mishra,12,1,6,2.0,3.0,6.0,normal,Kolkata Knight Riders,0,9,AD Russell,25,Left-arm leg-spin,"G Gambhir,MK Pandey,RV Uthappa"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,2,CH Morris,24,0,20,4.0,5.0,20.0,normal,Kolkata Knight Riders,0,9,AD Russell,2,Right-arm fast,"G Gambhir,MK Pandey,RV Uthappa"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,2,CR Brathwaite,12,0,8,2.0,4.0,8.0,normal,Kolkata Knight Riders,0,9,AD Russell,4,Right-arm medium-fast,"G Gambhir,MK Pandey,RV Uthappa"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,2,NM Coulter-Nile,24,0,32,4.0,8.0,32.0,normal,Kolkata Knight Riders,0,9,AD Russell,0,Right-arm fast,"G Gambhir,MK Pandey,RV Uthappa"
980903,2016,10/04/2016,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,2,Z Khan,13,0,22,2.1,10.15384615,22.0,normal,Kolkata Knight Riders,0,9,AD Russell,0,Left-arm fast,"G Gambhir,MK Pandey,RV Uthappa"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Gujarat Lions,Punjab Kings,1,DJ Bravo,24,4,21,4.0,5.25,5.25,normal,Gujarat Lions,0,5,AJ Finch,110,Right-arm medium-fast,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MP Stoinis,WP Saha"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Gujarat Lions,Punjab Kings,1,JP Faulkner,24,0,37,4.0,9.25,37.0,normal,Gujarat Lions,0,5,AJ Finch,0,Left-arm medium-fast,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MP Stoinis,WP Saha"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Gujarat Lions,Punjab Kings,1,P Kumar,24,0,25,4.0,6.25,25.0,normal,Gujarat Lions,0,5,AJ Finch,0,Right-arm medium-fast,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MP Stoinis,WP Saha"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Gujarat Lions,Punjab Kings,1,PJ Sangwan,12,0,21,2.0,10.5,21.0,normal,Gujarat Lions,0,5,AJ Finch,0,Right-arm medium-fast,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MP Stoinis,WP Saha"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Gujarat Lions,Punjab Kings,1,RA Jadeja,24,2,29,4.0,7.25,14.5,normal,Gujarat Lions,0,5,AJ Finch,50,Left-arm off-spin,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MP Stoinis,WP Saha"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Gujarat Lions,Punjab Kings,1,S Ladda,12,0,21,2.0,10.5,21.0,normal,Gujarat Lions,0,5,AJ Finch,0,Right-arm leg-spin,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MP Stoinis,WP Saha"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Punjab Kings,Gujarat Lions,2,AR Patel,12,0,16,2.0,8.0,16.0,normal,Gujarat Lions,0,5,AJ Finch,0,Left-arm off-spin,"AJ Finch,BB McCullum,DJ Bravo,Ishan Kishan,KD Karthik,RA Jadeja,SK Raina"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Punjab Kings,Gujarat Lions,2,MG Johnson,24,2,33,4.0,8.25,16.5,normal,Gujarat Lions,0,5,AJ Finch,50,Left-arm fast,"AJ Finch,BB McCullum,DJ Bravo,Ishan Kishan,KD Karthik,RA Jadeja,SK Raina"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Punjab Kings,Gujarat Lions,2,MM Sharma,16,0,24,2.4,9.0,24.0,normal,Gujarat Lions,0,5,AJ Finch,0,Right-arm medium-fast,"AJ Finch,BB McCullum,DJ Bravo,Ishan Kishan,KD Karthik,RA Jadeja,SK Raina"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Punjab Kings,Gujarat Lions,2,MP Stoinis,12,1,27,2.0,13.5,27.0,normal,Gujarat Lions,0,5,AJ Finch,25,Right-arm medium-fast,"AJ Finch,BB McCullum,DJ Bravo,Ishan Kishan,KD Karthik,RA Jadeja,SK Raina"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Punjab Kings,Gujarat Lions,2,P Sahu,24,1,35,4.0,8.75,35.0,normal,Gujarat Lions,0,5,AJ Finch,25,Right-arm medium-fast,"AJ Finch,BB McCullum,DJ Bravo,Ishan Kishan,KD Karthik,RA Jadeja,SK Raina"
980905,2016,11/04/2016,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Punjab Kings,Gujarat Lions,2,Sandeep Sharma,18,1,21,3.0,7.0,21.0,normal,Gujarat Lions,0,5,AJ Finch,25,Right-arm medium-fast,"AJ Finch,BB McCullum,DJ Bravo,Ishan Kishan,KD Karthik,RA Jadeja,SK Raina"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Royal Challengers Bangalore,1,A Ashish Reddy,11,0,25,1.5,13.63636364,25.0,normal,Royal Challengers Bangalore,45,0,AB de Villiers,0,Right-arm medium-fast,"AB de Villiers,CH Gayle,KM Jadhav,SN Khan,SR Watson,V Kohli"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Royal Challengers Bangalore,1,A Nehra,13,0,20,2.1,9.230769231,20.0,normal,Royal Challengers Bangalore,45,0,AB de Villiers,0,Left-arm medium-fast,"AB de Villiers,CH Gayle,KM Jadhav,SN Khan,SR Watson,V Kohli"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Royal Challengers Bangalore,1,B Kumar,24,2,48,4.0,12.0,24.0,normal,Royal Challengers Bangalore,45,0,AB de Villiers,50,Right-arm medium-fast,"AB de Villiers,CH Gayle,KM Jadhav,SN Khan,SR Watson,V Kohli"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Royal Challengers Bangalore,1,KV Sharma,24,0,56,4.0,14.0,56.0,normal,Royal Challengers Bangalore,45,0,AB de Villiers,0,Right-arm off-spin,"AB de Villiers,CH Gayle,KM Jadhav,SN Khan,SR Watson,V Kohli"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Royal Challengers Bangalore,1,MC Henriques,24,0,41,4.0,10.25,41.0,normal,Royal Challengers Bangalore,45,0,AB de Villiers,0,Right-arm medium-fast,"AB de Villiers,CH Gayle,KM Jadhav,SN Khan,SR Watson,V Kohli"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Royal Challengers Bangalore,1,Mustafizur Rahman,24,2,26,4.0,6.5,13.0,normal,Royal Challengers Bangalore,45,0,AB de Villiers,50,Left-arm fast,"AB de Villiers,CH Gayle,KM Jadhav,SN Khan,SR Watson,V Kohli"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,2,AF Milne,24,1,38,4.0,9.5,38.0,normal,Royal Challengers Bangalore,45,0,AB de Villiers,25,Right-arm fast,"A Ashish Reddy,DA Warner,DJ Hooda,EJG Morgan,KV Sharma,MC Henriques,NV Ojha,S Dhawan"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,2,HV Patel,24,0,32,4.0,8.0,32.0,normal,Royal Challengers Bangalore,45,0,AB de Villiers,0,Right-arm medium-fast,"A Ashish Reddy,DA Warner,DJ Hooda,EJG Morgan,KV Sharma,MC Henriques,NV Ojha,S Dhawan"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,2,Parvez Rasool,24,1,31,4.0,7.75,31.0,normal,Royal Challengers Bangalore,45,0,AB de Villiers,25,Right-arm off-spin,"A Ashish Reddy,DA Warner,DJ Hooda,EJG Morgan,KV Sharma,MC Henriques,NV Ojha,S Dhawan"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,2,SR Watson,24,2,29,4.0,7.25,14.5,normal,Royal Challengers Bangalore,45,0,AB de Villiers,50,Right-arm medium-fast,"A Ashish Reddy,DA Warner,DJ Hooda,EJG Morgan,KV Sharma,MC Henriques,NV Ojha,S Dhawan"
980907,2016,12/04/2016,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,2,YS Chahal,24,2,41,4.0,10.25,20.5,normal,Royal Challengers Bangalore,45,0,AB de Villiers,50,Right-arm leg-spin,"A Ashish Reddy,DA Warner,DJ Hooda,EJG Morgan,KV Sharma,MC Henriques,NV Ojha,S Dhawan"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Mumbai Indians,Kolkata Knight Riders,1,HH Pandya,12,1,21,2.0,10.5,21.0,normal,Mumbai Indians,0,6,RG Sharma,25,Right-arm medium-fast,"AD Russell,C Munro,G Gambhir,MK Pandey,RV Uthappa,SA Yadav,YK Pathan"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Mumbai Indians,Kolkata Knight Riders,1,Harbhajan Singh,24,1,31,4.0,7.75,31.0,normal,Mumbai Indians,0,6,RG Sharma,25,Right-arm off-spin,"AD Russell,C Munro,G Gambhir,MK Pandey,RV Uthappa,SA Yadav,YK Pathan"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Mumbai Indians,Kolkata Knight Riders,1,J Suchith,12,0,29,2.0,14.5,29.0,normal,Mumbai Indians,0,6,RG Sharma,0,Right-arm off-spin,"AD Russell,C Munro,G Gambhir,MK Pandey,RV Uthappa,SA Yadav,YK Pathan"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Mumbai Indians,Kolkata Knight Riders,1,JJ Bumrah,24,1,32,4.0,8.0,32.0,normal,Mumbai Indians,0,6,RG Sharma,25,Right-arm fast,"AD Russell,C Munro,G Gambhir,MK Pandey,RV Uthappa,SA Yadav,YK Pathan"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Mumbai Indians,Kolkata Knight Riders,1,MJ McClenaghan,24,2,24,4.0,6.0,12.0,normal,Mumbai Indians,0,6,RG Sharma,52,Left-arm fast,"AD Russell,C Munro,G Gambhir,MK Pandey,RV Uthappa,SA Yadav,YK Pathan"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Mumbai Indians,Kolkata Knight Riders,1,TG Southee,24,0,40,4.0,10.0,40.0,normal,Mumbai Indians,0,6,RG Sharma,0,Right-arm medium-fast,"AD Russell,C Munro,G Gambhir,MK Pandey,RV Uthappa,SA Yadav,YK Pathan"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,2,AD Russell,24,1,52,4.0,13.0,52.0,normal,Mumbai Indians,0,6,RG Sharma,25,Right-arm fast,"HH Pandya,JC Buttler,KA Pollard,MJ McClenaghan,PA Patel,RG Sharma"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,2,GB Hogg,24,1,36,4.0,9.0,36.0,normal,Mumbai Indians,0,6,RG Sharma,25,Left-arm leg-spin,"HH Pandya,JC Buttler,KA Pollard,MJ McClenaghan,PA Patel,RG Sharma"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,2,JW Hastings,24,0,29,4.0,7.25,29.0,normal,Mumbai Indians,0,6,RG Sharma,0,Right-arm medium-fast,"HH Pandya,JC Buttler,KA Pollard,MJ McClenaghan,PA Patel,RG Sharma"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,2,Kuldeep Yadav,24,1,32,4.0,8.0,32.0,normal,Mumbai Indians,0,6,RG Sharma,25,Left-arm leg-spin,"HH Pandya,JC Buttler,KA Pollard,MJ McClenaghan,PA Patel,RG Sharma"
980909,2016,13/04/2016,Eden Gardens,Kolkata,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,2,PP Chawla,19,1,29,3.1,9.157894737,29.0,normal,Mumbai Indians,0,6,RG Sharma,25,Right-arm leg-spin,"HH Pandya,JC Buttler,KA Pollard,MJ McClenaghan,PA Patel,RG Sharma"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Gujarat Lions,Rising Pune Supergiants,1,DJ Bravo,24,1,43,4.0,10.75,43.0,normal,Gujarat Lions,0,7,AJ Finch,25,Right-arm medium-fast,"AM Rahane,F du Plessis,KP Pietersen,MR Marsh,MS Dhoni,R Bhatia,SPD Smith"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Gujarat Lions,Rising Pune Supergiants,1,JP Faulkner,12,0,15,2.0,7.5,15.0,normal,Gujarat Lions,0,7,AJ Finch,0,Left-arm medium-fast,"AM Rahane,F du Plessis,KP Pietersen,MR Marsh,MS Dhoni,R Bhatia,SPD Smith"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Gujarat Lions,Rising Pune Supergiants,1,P Kumar,12,0,12,2.0,6.0,12.0,normal,Gujarat Lions,0,7,AJ Finch,2,Right-arm medium-fast,"AM Rahane,F du Plessis,KP Pietersen,MR Marsh,MS Dhoni,R Bhatia,SPD Smith"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Gujarat Lions,Rising Pune Supergiants,1,PV Tambe,24,2,33,4.0,8.25,16.5,normal,Gujarat Lions,0,7,AJ Finch,50,Right-arm leg-spin,"AM Rahane,F du Plessis,KP Pietersen,MR Marsh,MS Dhoni,R Bhatia,SPD Smith"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Gujarat Lions,Rising Pune Supergiants,1,RA Jadeja,24,2,18,4.0,4.5,9.0,normal,Gujarat Lions,0,7,AJ Finch,54,Left-arm off-spin,"AM Rahane,F du Plessis,KP Pietersen,MR Marsh,MS Dhoni,R Bhatia,SPD Smith"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Gujarat Lions,Rising Pune Supergiants,1,SB Jakati,24,0,40,4.0,10.0,40.0,normal,Gujarat Lions,0,7,AJ Finch,0,Left-arm leg-spin,"AM Rahane,F du Plessis,KP Pietersen,MR Marsh,MS Dhoni,R Bhatia,SPD Smith"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Rising Pune Supergiants,Gujarat Lions,2,I Sharma,24,1,39,4.0,9.75,39.0,normal,Gujarat Lions,0,7,AJ Finch,25,Right-arm medium-fast,"AJ Finch,BB McCullum,DJ Bravo,RA Jadeja,SK Raina"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Rising Pune Supergiants,Gujarat Lions,2,M Ashwin,24,2,27,4.0,6.75,13.5,normal,Gujarat Lions,0,7,AJ Finch,50,Right-arm leg-spin,"AJ Finch,BB McCullum,DJ Bravo,RA Jadeja,SK Raina"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Rising Pune Supergiants,Gujarat Lions,2,MR Marsh,6,0,10,1.0,10.0,10.0,normal,Gujarat Lions,0,7,AJ Finch,0,Right-arm medium-fast,"AJ Finch,BB McCullum,DJ Bravo,RA Jadeja,SK Raina"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Rising Pune Supergiants,Gujarat Lions,2,R Ashwin,24,0,24,4.0,6.0,24.0,normal,Gujarat Lions,0,7,AJ Finch,2,Right-arm off-spin,"AJ Finch,BB McCullum,DJ Bravo,RA Jadeja,SK Raina"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Rising Pune Supergiants,Gujarat Lions,2,R Bhatia,18,0,28,3.0,9.333333333,28.0,normal,Gujarat Lions,0,7,AJ Finch,0,Right-arm medium-fast,"AJ Finch,BB McCullum,DJ Bravo,RA Jadeja,SK Raina"
980911,2016,14/04/2016,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Rising Pune Supergiants,Gujarat Lions,2,RP Singh,12,0,20,2.0,10.0,20.0,normal,Gujarat Lions,0,7,AJ Finch,0,Left-arm medium-fast,"AJ Finch,BB McCullum,DJ Bravo,RA Jadeja,SK Raina"
980913,2016,15/04/2016,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Delhi Capitals,Punjab Kings,1,A Mishra,18,4,10,3.0,3.333333333,2.5,normal,Delhi Daredevils,0,8,A Mishra,108,Left-arm leg-spin,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MG Johnson,MM Sharma,P Sahu,SE Marsh,Sandeep Sharma,WP Saha"
980913,2016,15/04/2016,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Delhi Capitals,Punjab Kings,1,CH Morris,24,1,18,4.0,4.5,18.0,normal,Delhi Daredevils,0,8,A Mishra,29,Right-arm fast,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MG Johnson,MM Sharma,P Sahu,SE Marsh,Sandeep Sharma,WP Saha"
980913,2016,15/04/2016,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Delhi Capitals,Punjab Kings,1,CR Brathwaite,24,1,33,4.0,8.25,33.0,normal,Delhi Daredevils,0,8,A Mishra,25,Right-arm medium-fast,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MG Johnson,MM Sharma,P Sahu,SE Marsh,Sandeep Sharma,WP Saha"
980913,2016,15/04/2016,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Delhi Capitals,Punjab Kings,1,J Yadav,24,1,22,4.0,5.5,22.0,normal,Delhi Daredevils,0,8,A Mishra,27,Right-arm off-spin,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MG Johnson,MM Sharma,P Sahu,SE Marsh,Sandeep Sharma,WP Saha"
980913,2016,15/04/2016,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Delhi Capitals,Punjab Kings,1,P Negi,6,1,10,1.0,10.0,10.0,normal,Delhi Daredevils,0,8,A Mishra,25,Left-arm leg-spin,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MG Johnson,MM Sharma,P Sahu,SE Marsh,Sandeep Sharma,WP Saha"
980913,2016,15/04/2016,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Delhi Capitals,Punjab Kings,1,Z Khan,24,1,14,4.0,3.5,14.0,normal,Delhi Daredevils,0,8,A Mishra,25,Left-arm fast,"AR Patel,DA Miller,GJ Maxwell,M Vijay,M Vohra,MG Johnson,MM Sharma,P Sahu,SE Marsh,Sandeep Sharma,WP Saha"
